"ID","Area","Feature","UserStory","ExpectedBehavior","KeyFiles","E2ESpec","CodeStatus","QAStatus","QANotes","Notes","Persona","Permissions","VideoPath","VideoTimestamp","VideoStatus"
"AVV-36","Audio / Voice / Video","Subtitles — Import VTT/SRT with voice tags","As a translator, I want to import a subtitle file with speaker voice tags so that the cast is auto-created and lines are assigned to speakers.","Import dialog accepts VTT/SRT files. VTT cues with `<v Name>` tags are parsed: speaker name extracted, cast member auto-created or found, cell assigned to that speaker via castAssignments. Timecodes preserved from VTT. Plain narrator lines (no tag) stay untagged.","src/lib/parsers/subtitle.ts; src/lib/timeline/diarization-loader.ts","none","Implemented","Untested","","Parsing via subtitle.ts: parseSpeaker, extractSpeaker. Cast auto-creation via buildCastAdditions. Explicit-only rule: only tagged lines get voice assignment.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-37","Audio / Voice / Video","Subtitles — Export VTT with voice tags","As a translator, I want to export subtitles as VTT with voice tags so that the voiced version preserves speaker identity.","Export dialog format selection: choose 'WebVTT (subtitles)'. File exports with WEBVTT header + cues. Cast-assigned cells include `<v Name>` tag. Untagged cells (narrator or no assignment) export as plain text. Timecodes from cell.context preserved.","src/lib/video/vtt-generator.ts:34-50","none","Implemented","Untested","","generateVttFromCells parses cell.context for timestamp, prefers translated over original text, strips HTML. voiceId → cast name lookup during export.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-38","Audio / Voice / Video","Subtitles — VTT timecode round-trip","As a translator, I want subtitles to preserve their original timecodes through import and export so that they stay in sync with video.","Import VTT with cues like '00:00:01.000 --> 00:00:03.000'. Cell.context stores this timestamp range verbatim. On export, same range is written to output VTT. Timestamps survive the full round trip.","src/lib/video/vtt-generator.ts:8-28; src/lib/parsers/subtitle.ts","none","Implemented","Untested","","TIMESTAMP_RANGE_RE regex tolerates HH:MM:SS.mmm (VTT) or HH:MM:SS,mmm (SRT). parseTimestampRange + formatVttTime preserve fidelity.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-39","Audio / Voice / Video","Diarization — Speaker segmentation (Pyannote)","As a translator with a media file, I want to automatically split audio by speaker so that each speaker's section becomes a separate cell.","Workspace header ⋯ menu (for media files) shows 'Diarize audio' option. Clicking opens DiarizationModal. User can specify number of speakers (optional). Modal shows progress: Starting → Running (% progress + 'Please wait, analyzing...') → Applying → Done. On success, media cells replaced with one per speaker turn, each trimmed to that speaker's time range. Cast members auto-created ('Speaker 1', 'Speaker 2', etc.) and assigned.","src/lib/diarization/run-diarization.ts:172-188","none","Implemented","Untested","","Uses Modal Pyannote 3.1 backend. Polling with 2.5s interval, 20-min timeout. If speech not detected, error. numSpeakers optional; server auto-detects if omitted.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-40","Audio / Voice / Video","Diarization — Auto-assign speakers to cast","As a translator, I want diarization to automatically create and assign speaker roles so that I don't have to manually create cast members.","After diarization completes, cast members 'Speaker 1', 'Speaker 2', etc. are created with auto-assigned colors and added to project TTS settings. Each media segment's cell is assigned to its speaker via castAssignments.","src/lib/diarization/run-diarization.ts:155-165; src/lib/import/cast-from-speakers.ts","none","Implemented","Untested","","buildCastAdditions merges new speakers into existing castAssignments; doesn't clobber other files.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-41","Audio / Voice / Video","Audio export — Audio by character","As a voice actor, I want to export audio grouped by character so that I can send separate files to collaborators or post individual voice tracks.","Export dialog format selection: 'Audio by character'. Scope locked to file (Whole project disabled). Preview shows 'No cells with audio found' if file has no audio. Exporting downloads a ZIP containing one WAV per cast member (character), each with that character's voiced cells concatenated.","e2e/specs/editor/audio-by-character.smoke.spec.ts","none","Implemented","Untested","","Scope always = file for this format. Empty zip still valid if no audio. File named <file>_audio-by-character.zip.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-42","Audio / Voice / Video","Cast assignment — Assign cell to character (chip click)","As a translator, I want to click a cast member's chip to assign a line to that character so that the character's voice is used.","In Audio lens, cell shows cast chips (one per project voice). Chips are buttons with aria-pressed. Clicking a chip (currently not active) assigns cell to that voice, sets voiceId, and kicks off TTS synthesis. Chip becomes pressed (aria-pressed='true'). Clicking an active chip unassigns it.","src/components/cell/CellVoicePanel.tsx","none","Implemented","Untested","","Requires cell to have translated text (untranslated cells show placeholder, no chips). One voice per cell. Synthesis fires immediately after assignment.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-43","Audio / Voice / Video","Audio cell waveform display","As a translator, I want to see the waveform of a recording so that I can visually inspect audio quality and timing.","Cell audio tab shows CellWaveform component: visual representation of recorded audio (peaks). Used in crop editor, takes display, and cell audio details. Waveform computed from audio file peaks.","src/components/CellWaveform.tsx","none","Implemented","Untested","","Peaks computed via peaks.ts (eager-peaks for small files, peaks-cache for larger). Displayed in crop editor and cell audio panels.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-44","Audio / Voice / Video","Transcription progress badge","As a translator, I want to see transcription progress so that I know whether transcription is complete or still running.","Cell audio tab shows CellTranscribeBadge with status: 'Transcribe' (idle), spinner + 'Transcribing...' (in progress), checkmark + word count (done), or error state. Clicking transcribes; shows Whisper model download progress if first run.","src/components/CellTranscribeBadge.tsx","none","Implemented","Untested","","subscribeToTranscribeStatus tracks per-audioId. Model download progress via noteModelDownloading.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-45","Audio / Voice / Video","TTS synthesis progress badge","As a translator, I want to see TTS synthesis progress so that I know when audio generation will complete.","Cell voice panel or playback row shows synthesis progress: spinner + 'Synthesizing...' while TTS runs. On success, replaces with play button. On error, shows error message with retry option.","src/lib/audio/tts.ts:24-82","none","Implemented","Untested","","useTtsStatus hook subscribes to status store. setTtsStatus updated by synthesize routines. Model download progress (Kokoro/MMS) via noteModelDownloading.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-46","Audio / Voice / Video","Voice guidance / prompt field (Gemini)","As a voice director, I want to write guidance for Gemini TTS so that the synthesized voice has the tone and accent I want.","CharacterModal (Gemini engine) shows 'Guidance' textarea. User enters free-text guidance (e.g., 'warm, older man, calm'). Text is stored on Voice.prompt and passed to Gemini TTS API. Guidance overrides or supplements the default prompt template.","src/components/voice/CharacterModal.tsx:375-415","none","Implemented","Untested","","Guidance collapses accent, pronunciation reference, and reading direction into one field. Stored as Voice.prompt. Passed to gemini-tts.ts which builds a template around it.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-47","Audio / Voice / Video","MMS language selection","As a translator using MMS for multilingual voicing, I want to select the language so that the synthesizer uses the right model.","CharacterModal (MMS engine) shows language dropdown or text field. User selects or enters MMS language code (e.g., 'eng', 'fra', 'spa'). Code is stored in Voice.voiceName. Synthesis loads that language's model on first use.","src/lib/audio/mms-languages.ts","none","Implemented","Untested","","inferMmsLanguageCode converts ISO 639 to MMS codes. POPULAR_MMS_LANGUAGES list for dropdown. HAS_EXTENDED_MMS_MODELS flag for model availability.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"AVV-48","Audio / Voice / Video","Model download progress (Whisper/Kokoro/MMS)","As a user, I want to see model download progress so that I know how long the first synthesis/transcription will take.","First time a local model (Whisper, Kokoro, or MMS) is used, AiModelDownloadChip appears in bottom-left corner showing 'Downloading <model>: <loaded>/<total> MB' with progress bar. On completion, chip dismisses.","src/lib/audio/prefetch.ts","none","Implemented","Untested","","noteModelDownloading / noteModelDownloadSettled update progress store. Worker progress messages bubbled up via onProgress callbacks.","Translator (oral / audio drafting)","Attach/select/remove cell audio: contributor(400); playback: viewer(100)","https://docs.aquilla.app/media/audio-voice-tts/audio-voice-tts.mp4","00:00","recorded"
"ACAC-01","AI Completion, Agent & Chat","Single-cell AI completion (sparkle button)","As a translator, I want to fill a single empty cell using AI, so that I can quickly generate a first draft for difficult segments.","User clicks the sparkle button on an untranslated cell. The app fetches few-shot examples from validated cells, builds a prompt with project rules/brief/context, sends to configured LLM endpoint, streams response, and commits the generated text as an unvalidated cell. If LLM is unavailable or user not configured, button is disabled with tooltip.","src/lib/completion/completion-service.ts:482-533; src/hooks/useCompletion.ts:137-250; src/components/ProjectWorkspace.tsx:~completeSingle","none","Implemented","Untested","","Auto-commits as unvalidated; review via validation workflow. Streaming preview shown while generating. Handles search-retrieved + validated pair examples. Personal per-device provider override takes precedence.","Reviewer / translation consultant","Validate/unvalidate: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-02","AI Completion, Agent & Chat","Batch AI completion (translate all)","As a translator, I want to draft all untranslated cells in my current file/selection with AI, so that I can rapidly bootstrap translations for bulk review.","User clicks 'Run AI completions' → acknowledgement dialog appears (confirmation + checkbox that they understand changes are attributed to their account) → on confirm, cells translate sequentially. A progress banner shows done/total + stop button. Cells auto-commit as unvalidated. If batch exceeds 30 cells, it chunks into sequential batches with continuity via prior batch context. Stop button aborts in-flight request + halts new cells. Partial completions remain committed.","src/lib/completion/batch-completion.ts; src/components/CompletionBulkProgressBanner.tsx; src/hooks/useCompletion.ts:250-350","none","Implemented","Untested","","Uses buildBatchPrompt for segmented format with <v1>..</v1> tags. Chunks to MAX_CELLS_PER_CALL=30. Run-identity semantics prevent stale cancellations. Dialog requires explicit checkbox acknowledgement before proceeding.","Reviewer / translation consultant","Validate/unvalidate: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-03","AI Completion, Agent & Chat","Paragraph-unit AI completion (discourse-aware)","As a translator, I want the AI to translate a paragraph as a coherent unit with discourse context, so that pronouns, tense, and connectives flow naturally across sentence boundaries.","When a paragraph is selected (≥2 cells), the translator can trigger completion. Instead of translating each cell in isolation, the LLM receives: the whole paragraph's source cells (tagged with stable <c id> tags), the committed preceding target context (discourse window left), following source (right), and few-shot examples. The LLM responds with matching <c id> tags; response is parsed back to per-cell text and committed. Missing/extra/duplicate tags surface as errors.","src/lib/completion/completion-service.ts:328-440; src/lib/completion/paragraph-protocol.ts; src/hooks/useCompletion.ts:~paragraphCompletion","none","Implemented","Untested","","Encodes cells with <c id=""CELLID"">TEXT</c>. Parser reconciles response LOUDLY (missing/extra ids reported). Discourse window uses committed TARGET (not source) on left, source-only on right. Validated pairs + retrieved passages are injected first, then discourse context.","Project lead (source steward)","Source content edits: project_lead(500)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-04","AI Completion, Agent & Chat","AI completion settings (project-level provider config)","As a project admin, I want to configure which LLM provider the project uses (Frontier hosted vs. custom OpenAI-compatible endpoint), so that my team translates with the provider that best fits our needs.","Project settings → LLM section expands. User can: (1) select provider (Frontier / Custom); (2) if custom: enter endpoint URL + API key + model name; (3) customize system prompt (or leave blank to use default); (4) adjust temperature/max-tokens. Settings are saved to project record. Per-device override (user Settings) always takes precedence over project config. Valid custom endpoints are normalized (trailing slashes stripped, /v1 or /chat/completions appended as needed). Endpoint is tested by fetching available models.","src/hooks/useCompletionSettings.ts; src/lib/completion/completion-service.ts:450-470; src/components/ProjectSettings.tsx:~LLM section","none","Implemented","Untested","","buildCompletionSettings merges base + overrides. resolveProvider infers 'frontier' or 'custom' from settings. API key resolved via resolveApiKey (may be stored encrypted). Frontier returns 402 when credits exhausted.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:14","recorded"
"ACAC-05","AI Completion, Agent & Chat","Per-device LLM provider override (user Settings)","As a translator, I want to use my own API key on this device for all projects, overriding the project's default provider, so that I can control my LLM spend locally.","User Settings → enters endpoint + model + API key. All projects on this device now use this override config instead of their project-level settings. The override is stored in localStorage as JSON. Both completion-service.complete() and useCompletion honor this precedence. Override can be cleared by blanking the settings.","src/lib/store/user-provider-override.ts; src/lib/completion/completion-service.ts:486-495; src/hooks/useCompletion.ts:118-121","none","Implemented","Untested","","Stored in localStorage:codex:userProviderOverride. Checked first before project settings in both complete() and chat-service. Applied in complete() before provider resolution.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-06","AI Completion, Agent & Chat","Few-shot example selection (validated pairs + search-retrieved)","As the system, I want to compose the LLM prompt with high-quality examples from the project, so that the model imitates the team's terminology and style.","For each completion: (1) collectValidatedPairs extracts all cells with status='validated' and non-empty content; (2) if a source query is provided, pairs are ranked by token overlap (cheap relevance proxy); top K returned (default 20); (3) separate search retrieval fetches additional examples from the branching-search corpus; (4) validated pairs are prepended (strongest signal), search results follow; (5) examples with empty source or target are filtered out. Optional: useOnlyValidatedExamples flag skips search entirely, using only validated cells.","src/lib/completion/completion-service.ts:15-88; src/hooks/useCompletion.ts:140-150","none","Implemented","Untested","","Validated pairs ranked by token overlap (case-insensitive, punctuation-aware split). Search-retrieved examples used only if useOnlyValidatedExamples=false. Default top_k=15. Dedupe + compress examples reduce token spend.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-07","AI Completion, Agent & Chat","Translation brief injection (project intent)","As a project admin, I want the LLM to know the project's purpose and audience (brief), so that translations follow the project's intended register and style.","Project brief's L1 summary (if non-empty) is injected into the system prompt AFTER the base instructions and BEFORE rules. The block is labeled 'Translation brief (the project's purpose and standards — follow it):'. Empty or null summaries add nothing; the LLM sees no brief block.","src/lib/completion/completion-service.ts:90-100; src/hooks/useCompletion.ts:~briefSummary","none","Implemented","Untested","","Injected via buildBriefBlock. Rendered for single-cell, batch, and paragraph modes. Sits between base prompt and rules block for visibility.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-08","AI Completion, Agent & Chat","Translation rules injection (project terminology & constraints)","As a project admin, I want the LLM to follow our project's rules (terminology must-haves, forbidden phrases), so that translations are consistent with project decisions.","Project rules (source-requires-target, target-forbids, source-target-match types; enabled only) are rendered as a 'Project terminology and style rules (MUST follow):' block in the system prompt. Each rule becomes a line: 'When X appears, use Y' or 'Do NOT use X'. Only enabled rules are included. Disabled rules are skipped. Builtin algorithmic rules are not injected (no useful prompt text). Empty rules list → no block added.","src/lib/completion/completion-service.ts:69-88; src/hooks/useCompletion.ts:~rules","none","Implemented","Untested","","Injected via buildRulesBlock. Rules must be enabled to be included. Rendered for all prompt modes. Placed after brief block for logical flow.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-09","AI Completion, Agent & Chat","Discourse context window (preceding + following)","As the system, I want to give the LLM preceding & following context so that it can resolve pronouns, maintain tense, and continue narrative flow.","For each completion: (1) preceding context: ≤N most recently committed cells from the document (TARGET language for discourse flow); if no target yet committed, source fallback shown as 'Preceding (source, not yet translated):' (no Source/Translation pair to avoid blank translation echo). (2) Following context: ≤M upcoming source cells (read-only, labeled so model doesn't translate them). Context cells with empty source/target are filtered. Preceding rendered just before live source; following after examples. Context window size controlled by draftContextSettings.","src/lib/completion/draft-context.ts; src/lib/completion/completion-service.ts:202-208, 405-430; src/hooks/useCompletion.ts:~draftContext","none","Implemented","Untested","","Preceding context prefers committed TARGET (D4 principle). gatherPrecedingContext + gatherFollowingSource helpers. Blank pairs filtered to avoid leaking empty 'Translation:' into prompt. DEFAULT_DRAFT_CONTEXT sets window sizes.","Project lead (source steward)","Source content edits: project_lead(500)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-10","AI Completion, Agent & Chat","Example format toggle (source-and-target vs. target-only)","As a project admin, I want to switch the completion mode to target-only so that low-resource projects see only reference translations, not source-target pairs.","Project settings → LLM section → fewShotExampleFormat dropdown (default 'source-and-target'). When set to 'target-only': examples in prompt render as 'Target: ...' only (no 'Source: ...' lines); system prompt adds a note explaining these are reference translations. Validated pairs still require non-empty targets; sources are omitted. Effect applies to single-cell, batch, and paragraph modes.","src/lib/completion/completion-service.ts:154-182, 248-290; src/hooks/useCompletion.ts:~exampleFormat","none","Implemented","Untested","","fewShotExampleFormat='source-and-target' (default) or 'target-only'. In target-only mode, validated pairs filtered to non-empty targets only. System prompt note added explaining reference format.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-11","AI Completion, Agent & Chat","Chat (multi-turn AI copilot)","As a translator, I want to ask the AI questions about source meaning, translation strategy, or the current passage, so that I can resolve ambiguities without leaving the editor.","Workspace → chat panel (right sheet). User types a question → presses Enter or clicks Send. Message is added to history with timestamp + id. If cell context is pinned, current cell (source + target) is included in system prompt. LLM replies (streamed, markdown-rendered). User can: retry (re-send failed), dismiss (remove failed), regenerate (remove last assistant reply + resend prior turn), copy, or insert-into-cell (if cell is focused; prompts if cell already has text). History persists in localStorage (per-project, ≤200 messages). Clear history removes all messages after confirmation.","src/hooks/useChat.ts; src/lib/completion/chat-service.ts; src/components/ChatPanel.tsx; src/components/chat/ChatMessageList.tsx","none","Implemented","Untested","","Uses same LLM infrastructure as completions (complete() + sendChatMessage). Cell context toggle persists per project. Failed messages show error + Retry/Dismiss. Regenerate removes last assistant reply + resends prior conversation. Insert-into-cell triggers confirmation if target already has text.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-12","AI Completion, Agent & Chat","Chat cell context toggle & pin","As a translator, I want to include or exclude the current cell from chat context, so that the AI knows what I'm working on when relevant but doesn't get distracted otherwise.","Chat header: cell-context pin toggle shows current cell (source/target), or 'No cell context'. Clicking toggles includeCellContext flag (persisted per project in localStorage). When ON and a cell is focused, the cell's source + target are injected into chat's system prompt as context. When OFF or no cell is focused, no context. File name shown when includeCellContext=true but no specific cell is focused (agent dock only).","src/components/chat/ChatContextPin.tsx; src/hooks/useChat.ts:117-125; src/lib/completion/chat-service.ts:81-89","none","Implemented","Untested","","Toggle state stored in localStorage:chat-include-cell-context:{projectId}. Default true. Shown in both ChatPanel and AgentDockView (compact mode). Displays truncated cell text on hover.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-13","AI Completion, Agent & Chat","Chat message actions (copy, insert, regenerate)","As a translator, I want to copy AI replies, insert them into cells, or regenerate if the response wasn't good, so that I can use AI suggestions efficiently.","Hover over an assistant message (not streaming): toolbar appears with Copy, Insert-into-cell (if cell focused), Regenerate (on last assistant message only). Copy copies markdown to clipboard + shows 'Copied' feedback. Insert-into-cell converts markdown to plain text + commits to cell (with overwrite confirmation if cell already has text). Regenerate: removes the last assistant reply, re-sends the conversation up to the previous user turn (re-runs LLM with same history).","src/components/chat/ChatMessageBubble.tsx:33-176; src/components/chat/ChatMessageList.tsx:82-91, 127","none","Implemented","Untested","","Markdown-to-plain conversion strips formatting. Insert-into-cell uses dedicated commit path (ProjectWorkspace.onInsertIntoCell). Regenerate removes last assistant message + calls useChat.regenerate.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-14","AI Completion, Agent & Chat","Chat error recovery (retry + dismiss)","As a translator, I want to retry failed chat sends or dismiss failed messages, so that transient errors don't clutter my conversation.","When a chat message fails to send: message stays in list with status='failed', muted styling, and a red error line showing the human-readable error message. User can click Retry (re-sends with same context, keeps message in place) or Dismiss (removes from list). Details disclosure shows raw error text. Error messages are mapped: 401/sign-in → 'Sign in to use AI chat'; 402/429/limit → 'AI limit reached'; network → 'Connection lost'; else → 'Something went wrong.'","src/hooks/useChat.ts:63-75; src/components/chat/ChatMessageBubble.tsx:112-139","none","Implemented","Untested","","mapChatError maps raw error to human copy + detail. Failed messages don't vanish automatically. Retry keeps the message in place (no duplicate). Dismiss removes it. Status field = 'failed' on UiChatMessage.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-15","AI Completion, Agent & Chat","Translation agent (multi-step AI reasoning)","As a translator, I want to ask the agent to draft, check, or explain translations in context, and review its proposals before applying, so that I can benefit from AI reasoning without ceding control.","Agent dock mode (chat → agent toggle or from suggested action). User types a prompt → agent receives: message history (≤10 turns), project/cell context (if pinned), translator profile. Agent streams: assistant text (rendered as ChatMarkdown), code steps (sql/emit/docs/aquifer with collapsible results), proposals (cell edits, comments, validations), Aquifer publish proposals. Responses are purely informational until user clicks Apply on a proposal card. Apply enqueues real events (same outbox path as editor) authored by current user, with ai_suggestion/agent_run_id provenance fields.","src/components/agent/AgentDockView.tsx; src/lib/agent/agent-client.ts; src/lib/agent/protocol.ts; src/components/agent/AgentRunView.tsx","none","Implemented","Untested","","Agent runs live on separate /api/v1/ai/agent/run endpoint. JWT auth same as chat. Run state is pure reducer (AgentRunUi). Proposals with unsupported kinds or role violations show disabled Apply + reason. Suggested actions route user to agent mode with pending prompt.","Any user (personal preference)","Any authenticated user — scoped to own account","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-16","AI Completion, Agent & Chat","Agent proposal review & apply (cell edits, comments, validation)","As a translator, I want to review the agent's proposed changes (what text is being changed, rule violations, comments), then selectively apply them to my project.","Each proposal card shows: summary ('Draft 12 cells in MRK 4'), event count badge, per-event rows with: kind (Edit/Comment/Validate icon), reference (canonicalRef badge), before→after text (truncatable), rule violation badges (if any, from client-side lint re-run). Each proposal has Apply/Discard buttons. Apply enqueues events through existing outbox (author = current user; events carry ai_suggestion + agent_run_id from server). Discard marks card as discarded (grayed out, 'Discarded:' prefix). Unknown event kinds show raw JSON + disabled Apply ('not supported yet').","src/components/agent/ProposalCard.tsx; src/lib/agent/apply.ts; src/lib/agent/protocol.ts:26-42","none","Implemented","Untested","","Rules are checked client-side on proposed text using checkRulesForCell (same rule engine as editor). Role gates check canApply (mirrors server role-floors). Unknown kinds marked unsupported. Lint badges show infraction messages. Discard state prevents re-apply but message stays visible.","Reviewer / translation consultant","Validate/unvalidate: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:07","recorded"
"ACAC-17","AI Completion, Agent & Chat","Agent proposal rule lint (client-side validation)","As the system, I want to check agent proposals against project rules before apply, so that the translator sees rule violations in the review card without applying first.","ProposalCard re-runs project rules on every proposed cell text at render time (not at agent stage time). If a proposed text would violate a rule, a red badge appears on that event showing the infraction message. Uses the same rule engine (checkRulesForCell) as the editor health pass. Lint is deterministic — same rules + text always produces same infractions.","src/components/agent/ProposalCard.tsx:212-222; src/lib/rules/rule-engine.ts","none","Implemented","Untested","","Lint runs on every render; uses useMemo to avoid re-checking unnecessarily. Infractions displayed as red badges inline with event row. Only 'target.cell.commit' events are linted (comment/validate kinds don't have text to check).","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-18","AI Completion, Agent & Chat","Agent proposal role-gated apply (permission floor)","As the system, I want to prevent users without sufficient permissions from applying certain agent changes, so that only the right roles can make certain edits.","Apply button is disabled with an inline reason if: (1) any proposed event kind is not supported yet (canApply returns { allowed: false, reason: 'Contains event kinds...' }); (2) user's role.level is below the floor for any event kind (e.g., reviewer can't validate/commit). canApply mirrors server role-floors.ts checks. Reason is shown in gray text below Apply button. Tooltip on disabled Apply shows the reason.","src/lib/agent/role-floors.ts; src/components/agent/ProposalCard.tsx:225-235","none","Implemented","Untested","","Role level from project.syncRole.level (null = unknown, treated as unable). Mirrors server floors: commit=translator, comment=translator, validate=validator. Unsupported kinds vs. role violations have different reason messages.","Reviewer / translation consultant","Validate/unvalidate: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
"ACAC-19","AI Completion, Agent & Chat","Aquifer publish proposal (Bible wiki answers)","As the agent, I want to suggest publishing an exegetical answer to the Bible Aquifer wiki when it answers a question, so that the team can share knowledge.","When agent generates an exegetical answer, an AquiferProposalCard appears. Card shows: question (heading), status badge (answered/undetermined), answer text (truncatable), citations (links to sources). Apply button POSTs to aquifer API (not outbox) with question/answer/status/citations. On success, published wiki URL is shown with link. Discard hides the proposal (grayed, 'Discarded:' prefix). Apply disabled if user not signed in.","src/components/agent/AquiferProposalCard.tsx; src/lib/aquifer/client.ts:aquiferPublishAnswer","none","Implemented","Untested","","Distinct from regular proposals — uses aquifer API, not events outbox. Card state: idle/applying/applied/discarded. Published URL shown on success. Citations rendered as external links.","Translator (contributor)","Apply AI proposal target.cell.commit: contributor(400); cell.validate proposal: reviewer(300)","https://docs.aquilla.app/media/ai-autodraft-cell/ai-autodraft-cell.mp4","00:00","recorded"
